"exp","id","item","isold","condition1","rating","RT","excluding","trial"
"DW2020_e1","DW2020_e1_29","FINE",0,"DemandInstructions",2,977.3893,"Include",137
"DW2020_e1","DW2020_e1_29","POWER",1,"DemandInstructions",3,855.3889,"Include",138
"DW2020_e1","DW2020_e1_29","TOP",0,"DemandInstructions",3,728.1712,"Include",139
"DW2020_e1","DW2020_e1_29","AIR",1,"DemandInstructions",2,681.2969,"Include",140
"DW2020_e1","DW2020_e1_29","DISTANCE",0,"DemandInstructions",3,931.425,"Include",141
"DW2020_e1","DW2020_e1_29","MARCH",0,"DemandInstructions",3,457.8415,"Include",142
"DW2020_e1","DW2020_e1_29","MOTHER",1,"DemandInstructions",3,656.7814,"Include",143
"DW2020_e1","DW2020_e1_29","PARTY",1,"DemandInstructions",3,579.1773,"Include",144
"DW2020_e1","DW2020_e1_30","SECRETARY",1,"NoDemandInstructions",4,5452.858,"Include",1
"DW2020_e1","DW2020_e1_30","PATTERN",1,"NoDemandInstructions",2,2424.243,"Include",2
"DW2020_e1","DW2020_e1_30","DIVISION",0,"NoDemandInstructions",3,2672.268,"Include",3
"DW2020_e1","DW2020_e1_30","NUMBER",1,"NoDemandInstructions",6,3008.205,"Include",4
"DW2020_e1","DW2020_e1_30","HANDS",1,"NoDemandInstructions",6,1002.442,"Include",5
"DW2020_e1","DW2020_e1_30","INFLUENCE",1,"NoDemandInstructions",6,2786.617,"Include",6
"DW2020_e1","DW2020_e1_30","AMERICA",1,"NoDemandInstructions",6,788.6518,"Include",7
"DW2020_e1","DW2020_e1_30","TAX",1,"NoDemandInstructions",6,824.8553,"Include",8
"DW2020_e1","DW2020_e1_30","POPULATION",0,"NoDemandInstructions",2,4309.209,"Include",9
"DW2020_e1","DW2020_e1_30","FAMILY",1,"NoDemandInstructions",3,2481.489,"Include",10
"DW2020_e1","DW2020_e1_30","INFORMATION",1,"NoDemandInstructions",5,1844.307,"Include",11
"DW2020_e1","DW2020_e1_30","STORY",1,"NoDemandInstructions",6,1429.497,"Include",12
"DW2020_e1","DW2020_e1_30","TRIAL",0,"NoDemandInstructions",5,2531.653,"Include",13
"DW2020_e1","DW2020_e1_30","MASS",1,"NoDemandInstructions",6,1373.858,"Include",14
"DW2020_e1","DW2020_e1_30","ROAD",0,"NoDemandInstructions",4,3528.947,"Include",15
"DW2020_e1","DW2020_e1_30","SUNDAY",0,"NoDemandInstructions",4,5286.186,"Include",16
"DW2020_e1","DW2020_e1_30","WORDS",0,"NoDemandInstructions",6,1400.51,"Include",17
"DW2020_e1","DW2020_e1_30","CLUB",0,"NoDemandInstructions",2,1642.723,"Include",18
"DW2020_e1","DW2020_e1_30","SON",1,"NoDemandInstructions",5,1891.485,"Include",19
"DW2020_e1","DW2020_e1_30","TEN",1,"NoDemandInstructions",3,4233.149,"Include",20
"DW2020_e1","DW2020_e1_30","WOMEN",1,"NoDemandInstructions",6,2416.836,"Include",21
"DW2020_e1","DW2020_e1_30","CORNER",0,"NoDemandInstructions",1,5239.602,"Include",22
"DW2020_e1","DW2020_e1_30","UNIT",1,"NoDemandInstructions",6,1623.388,"Include",23
"DW2020_e1","DW2020_e1_30","DIFFERENCE",1,"NoDemandInstructions",6,1354.932,"Include",24
"DW2020_e1","DW2020_e1_30","QUALITY",0,"NoDemandInstructions",4,1609.713,"Include",25
"DW2020_e1","DW2020_e1_30","FIELD",0,"NoDemandInstructions",3,2152.245,"Include",26
"DW2020_e1","DW2020_e1_30","BOARD",0,"NoDemandInstructions",5,1627.277,"Include",27
"DW2020_e1","DW2020_e1_30","EYES",1,"NoDemandInstructions",4,1991.375,"Include",28
"DW2020_e1","DW2020_e1_30","FEAR",0,"NoDemandInstructions",4,1736.035,"Include",29
"DW2020_e1","DW2020_e1_30","WATER",0,"NoDemandInstructions",2,1475.252,"Include",30
"DW2020_e1","DW2020_e1_30","ANALYSIS",0,"NoDemandInstructions",5,1938.11,"Include",31
"DW2020_e1","DW2020_e1_30","INCOME",1,"NoDemandInstructions",4,2517.56,"Include",32
"DW2020_e1","DW2020_e1_30","PERIOD",0,"NoDemandInstructions",5,2922.738,"Include",33
"DW2020_e1","DW2020_e1_30","WINDOW",1,"NoDemandInstructions",5,2974.857,"Include",34
"DW2020_e1","DW2020_e1_30","DATA",0,"NoDemandInstructions",4,1883.975,"Include",35
"DW2020_e1","DW2020_e1_30","FORCE",1,"NoDemandInstructions",5,1554.932,"Include",36
"DW2020_e1","DW2020_e1_30","AUDIENCE",0,"NoDemandInstructions",2,2567.692,"Include",37
"DW2020_e1","DW2020_e1_30","LETTERS",1,"NoDemandInstructions",6,1456.55,"Include",38
"DW2020_e1","DW2020_e1_30","LENGTH",0,"NoDemandInstructions",1,2880.221,"Include",39
"DW2020_e1","DW2020_e1_30","MONTH",0,"NoDemandInstructions",3,1649.808,"Include",40
"DW2020_e1","DW2020_e1_30","TEST",1,"NoDemandInstructions",5,2116.459,"Include",41
"DW2020_e1","DW2020_e1_30","ISLAND",0,"NoDemandInstructions",2,1274.234,"Include",42
"DW2020_e1","DW2020_e1_30","AGE",1,"NoDemandInstructions",4,2738.471,"Include",43
"DW2020_e1","DW2020_e1_30","LOT",1,"NoDemandInstructions",6,1285.467,"Include",44
"DW2020_e1","DW2020_e1_30","BIT",1,"NoDemandInstructions",1,1963.002,"Include",45
"DW2020_e1","DW2020_e1_30","BUILDING",1,"NoDemandInstructions",3,2529.75,"Include",46
"DW2020_e1","DW2020_e1_30","FUTURE",1,"NoDemandInstructions",3,3268.826,"Include",47
"DW2020_e1","DW2020_e1_30","MOMENT",0,"NoDemandInstructions",2,2090.033,"Include",48
"DW2020_e1","DW2020_e1_30","NEWS",1,"NoDemandInstructions",5,1223.16,"Include",49
"DW2020_e1","DW2020_e1_30","AREA",0,"NoDemandInstructions",3,1212.286,"Include",50
"DW2020_e1","DW2020_e1_30","METHOD",0,"NoDemandInstructions",4,2595.324,"Include",51
"DW2020_e1","DW2020_e1_30","SIX",0,"NoDemandInstructions",3,1766.455,"Include",52
"DW2020_e1","DW2020_e1_30","ISSUE",1,"NoDemandInstructions",5,1304.004,"Include",53
"DW2020_e1","DW2020_e1_30","WRITING",0,"NoDemandInstructions",6,1571.251,"Include",54
"DW2020_e1","DW2020_e1_30","ORDER",0,"NoDemandInstructions",4,2289.881,"Include",55
"DW2020_e1","DW2020_e1_30","OPERATION",1,"NoDemandInstructions",5,1193.457,"Include",56
"DW2020_e1","DW2020_e1_30","HOT DOGS",0,"NoDemandInstructions",2,3004.949,"Include",57
"DW2020_e1","DW2020_e1_30","HAND",0,"NoDemandInstructions",6,1321.966,"Include",58
"DW2020_e1","DW2020_e1_30","GROUP",0,"NoDemandInstructions",4,1560.367,"Include",59
"DW2020_e1","DW2020_e1_30","SPACE",1,"NoDemandInstructions",6,1285.383,"Include",60
"DW2020_e1","DW2020_e1_30","PEOPLE",0,"NoDemandInstructions",3,2735.253,"Include",61
"DW2020_e1","DW2020_e1_30","LIGHT",0,"NoDemandInstructions",3,2288.877,"Include",62
"DW2020_e1","DW2020_e1_30","MORNING",1,"NoDemandInstructions",5,1307.246,"Include",63
"DW2020_e1","DW2020_e1_30","WIFE",0,"NoDemandInstructions",6,1015.446,"Include",64
"DW2020_e1","DW2020_e1_30","PERFORMANCE",0,"NoDemandInstructions",4,2554.418,"Include",65
"DW2020_e1","DW2020_e1_30","CHILDREN",0,"NoDemandInstructions",4,2879.327,"Include",66
"DW2020_e1","DW2020_e1_30","STOCK",1,"NoDemandInstructions",3,1708.128,"Include",67
"DW2020_e1","DW2020_e1_30","WELL",1,"NoDemandInstructions",5,2381.378,"Include",68
"DW2020_e1","DW2020_e1_30","OFFICER",0,"NoDemandInstructions",2,1643.304,"Include",69
"DW2020_e1","DW2020_e1_30","GROUND",0,"NoDemandInstructions",3,1799.004,"Include",70
"DW2020_e1","DW2020_e1_30","DOOR",0,"NoDemandInstructions",3,1486.398,"Include",71
"DW2020_e1","DW2020_e1_30","ACT",0,"NoDemandInstructions",4,1384.622,"Include",72
"DW2020_e1","DW2020_e1_30","EXISTENCE",1,"NoDemandInstructions",6,1226.062,"Include",73
"DW2020_e1","DW2020_e1_30","LITERATURE",0,"NoDemandInstructions",5,2327.152,"Include",74
"DW2020_e1","DW2020_e1_30","GAME",0,"NoDemandInstructions",3,1901.969,"Include",75
"DW2020_e1","DW2020_e1_30","DEFENSE",0,"NoDemandInstructions",2,1307.506,"Include",76
"DW2020_e1","DW2020_e1_30","CHILD",1,"NoDemandInstructions",4,3718.031,"Include",77
"DW2020_e1","DW2020_e1_30","BROWN",1,"NoDemandInstructions",6,1395.153,"Include",78
"DW2020_e1","DW2020_e1_30","HUSBAND",1,"NoDemandInstructions",3,1842.016,"Include",79
"DW2020_e1","DW2020_e1_30","SENSE",1,"NoDemandInstructions",5,1275.265,"Include",80
"DW2020_e1","DW2020_e1_30","NATURE",1,"NoDemandInstructions",6,933.9192,"Include",81
"DW2020_e1","DW2020_e1_30","STRENGTH",0,"NoDemandInstructions",3,1809.54,"Include",82
"DW2020_e1","DW2020_e1_30","EFFORT",0,"NoDemandInstructions",5,5838.673,"Include",83
"DW2020_e1","DW2020_e1_30","VIEW",1,"NoDemandInstructions",4,1259.118,"Include",84
"DW2020_e1","DW2020_e1_30","SUMMER",0,"NoDemandInstructions",4,1637.702,"Include",85
"DW2020_e1","DW2020_e1_30","STREET",1,"NoDemandInstructions",6,2630.111,"Include",86
"DW2020_e1","DW2020_e1_30","YEAR",0,"NoDemandInstructions",2,1560.38,"Include",87
"DW2020_e1","DW2020_e1_30","ACTION",1,"NoDemandInstructions",3,1687.821,"Include",88
"DW2020_e1","DW2020_e1_30","TEMPERATURE",1,"NoDemandInstructions",6,1539.03,"Include",89
"DW2020_e1","DW2020_e1_30","FATHER",0,"NoDemandInstructions",4,2350.911,"Include",90
"DW2020_e1","DW2020_e1_30","TABLE",0,"NoDemandInstructions",3,2017.295,"Include",91
"DW2020_e1","DW2020_e1_30","JOB",1,"NoDemandInstructions",4,2989.397,"Include",92
"DW2020_e1","DW2020_e1_30","DIRECTOR",1,"NoDemandInstructions",6,1530.704,"Include",93
"DW2020_e1","DW2020_e1_30","STUDY",1,"NoDemandInstructions",6,965.2056,"Include",94
"DW2020_e1","DW2020_e1_30","PLACE",1,"NoDemandInstructions",3,2283.277,"Include",95
"DW2020_e1","DW2020_e1_30","POSITION",0,"NoDemandInstructions",2,4445.443,"Include",96
"DW2020_e1","DW2020_e1_30","CENT",1,"NoDemandInstructions",1,1313.876,"Include",97
"DW2020_e1","DW2020_e1_30","LAW",0,"NoDemandInstructions",5,1336.465,"Include",98
"DW2020_e1","DW2020_e1_30","PROCESS",1,"NoDemandInstructions",4,1337.276,"Include",99
"DW2020_e1","DW2020_e1_30","AVERAGE",0,"NoDemandInstructions",6,1352.261,"Include",100
"DW2020_e1","DW2020_e1_30","CHRISTIAN",1,"NoDemandInstructions",6,1072.826,"Include",101
"DW2020_e1","DW2020_e1_30","LETTER",0,"NoDemandInstructions",3,4147.495,"Include",102
"DW2020_e1","DW2020_e1_30","VALUES",1,"NoDemandInstructions",6,1470.201,"Include",103
"DW2020_e1","DW2020_e1_30","MARKET",0,"NoDemandInstructions",2,1351.013,"Include",104
"DW2020_e1","DW2020_e1_30","GIRLS",1,"NoDemandInstructions",6,1059.315,"Include",105
"DW2020_e1","DW2020_e1_30","SERVICE",1,"NoDemandInstructions",4,1511.959,"Include",106
"DW2020_e1","DW2020_e1_30","PLANT",0,"NoDemandInstructions",1,2138,"Include",107
"DW2020_e1","DW2020_e1_30","PRINCIPLE",0,"NoDemandInstructions",3,1451.612,"Include",108
"DW2020_e1","DW2020_e1_30","CHARACTER",1,"NoDemandInstructions",4,2058.445,"Include",109
"DW2020_e1","DW2020_e1_30","RIVER",0,"NoDemandInstructions",2,1559.098,"Include",110
"DW2020_e1","DW2020_e1_30","EIGHT",1,"NoDemandInstructions",3,1753.046,"Include",111
"DW2020_e1","DW2020_e1_30","WAR",1,"NoDemandInstructions",5,1417.866,"Include",112
"DW2020_e1","DW2020_e1_30","SOUND",1,"NoDemandInstructions",3,1752.732,"Include",113
"DW2020_e1","DW2020_e1_30","STAGE",1,"NoDemandInstructions",4,1099.336,"Include",114
"DW2020_e1","DW2020_e1_30","KNOWLEDGE",1,"NoDemandInstructions",2,2162.169,"Include",115
"DW2020_e1","DW2020_e1_30","PRICE",0,"NoDemandInstructions",4,3224.968,"Include",116
"DW2020_e1","DW2020_e1_30","THING",0,"NoDemandInstructions",5,2978.88,"Include",117
"DW2020_e1","DW2020_e1_30","MILLION",0,"NoDemandInstructions",2,2198.222,"Include",118
"DW2020_e1","DW2020_e1_30","TERMS",0,"NoDemandInstructions",3,1169.061,"Include",119
"DW2020_e1","DW2020_e1_30","BACK",0,"NoDemandInstructions",3,1819.066,"Include",120
"DW2020_e1","DW2020_e1_30","DIRECTION",0,"NoDemandInstructions",5,1665.855,"Include",121
"DW2020_e1","DW2020_e1_30","BOY",0,"NoDemandInstructions",1,1754.975,"Include",122
"DW2020_e1","DW2020_e1_30","PERSON",1,"NoDemandInstructions",3,1456.094,"Include",123
"DW2020_e1","DW2020_e1_30","COURSE",0,"NoDemandInstructions",3,1160.077,"Include",124
"DW2020_e1","DW2020_e1_30","CENTURY",0,"NoDemandInstructions",4,2814.71,"Include",125
"DW2020_e1","DW2020_e1_30","FRIENDS",0,"NoDemandInstructions",4,1568.685,"Include",126
"DW2020_e1","DW2020_e1_30","HALF",0,"NoDemandInstructions",2,2730.401,"Include",127
"DW2020_e1","DW2020_e1_30","THOUGHT",1,"NoDemandInstructions",5,1503.933,"Include",128
"DW2020_e1","DW2020_e1_30","SEASON",1,"NoDemandInstructions",3,2688.474,"Include",129
"DW2020_e1","DW2020_e1_30","INDUSTRY",1,"NoDemandInstructions",3,1769.613,"Include",130
"DW2020_e1","DW2020_e1_30","LINE",1,"NoDemandInstructions",3,2433.085,"Include",131
"DW2020_e1","DW2020_e1_30","FUNCTION",1,"NoDemandInstructions",5,1280.723,"Include",132
"DW2020_e1","DW2020_e1_30","RACE",1,"NoDemandInstructions",6,1303.539,"Include",133
"DW2020_e1","DW2020_e1_30","CENTER",0,"NoDemandInstructions",4,3246.799,"Include",134
"DW2020_e1","DW2020_e1_30","COMMUNITY",0,"NoDemandInstructions",2,1594.663,"Include",135
"DW2020_e1","DW2020_e1_30","FOUR",1,"NoDemandInstructions",6,2073.752,"Include",136
"DW2020_e1","DW2020_e1_30","FINE",0,"NoDemandInstructions",3,1324.586,"Include",137
"DW2020_e1","DW2020_e1_30","POWER",1,"NoDemandInstructions",5,1242.941,"Include",138
"DW2020_e1","DW2020_e1_30","TOP",0,"NoDemandInstructions",1,1295.438,"Include",139
"DW2020_e1","DW2020_e1_30","AIR",1,"NoDemandInstructions",3,1626.92,"Include",140
"DW2020_e1","DW2020_e1_30","DISTANCE",0,"NoDemandInstructions",2,1707.014,"Include",141
"DW2020_e1","DW2020_e1_30","MARCH",0,"NoDemandInstructions",3,1674.183,"Include",142
"DW2020_e1","DW2020_e1_30","MOTHER",1,"NoDemandInstructions",5,1405.873,"Include",143
"DW2020_e1","DW2020_e1_30","PARTY",1,"NoDemandInstructions",5,1557.356,"Include",144
"DW2020_e1","DW2020_e1_31","STRENGTH",1,"NoDemandInstructions",5,3195.608,"Include",1
"DW2020_e1","DW2020_e1_31","PLACE",0,"NoDemandInstructions",2,1446.385,"Include",2
"DW2020_e1","DW2020_e1_31","PATTERN",0,"NoDemandInstructions",1,881.7618,"Include",3
"DW2020_e1","DW2020_e1_31","MUSIC",0,"NoDemandInstructions",1,699.2366,"Include",4
"DW2020_e1","DW2020_e1_31","TEN",1,"NoDemandInstructions",6,947.1877,"Include",5
"DW2020_e1","DW2020_e1_31","NIGHT",1,"NoDemandInstructions",2,1259.506,"Include",6
"DW2020_e1","DW2020_e1_31","SOCIETY",1,"NoDemandInstructions",5,1309.703,"Include",7
"DW2020_e1","DW2020_e1_31","MACHINE",1,"NoDemandInstructions",1,1111.4,"Include",8
"DW2020_e1","DW2020_e1_31","MATERIAL",1,"NoDemandInstructions",6,824.237,"Include",9
"DW2020_e1","DW2020_e1_31","HOSPITAL",0,"NoDemandInstructions",1,836.6058,"Include",10
"DW2020_e1","DW2020_e1_31","LIFE",1,"NoDemandInstructions",1,759.7983,"Include",11
"DW2020_e1","DW2020_e1_31","AVERAGE",0,"NoDemandInstructions",1,784.3375,"Include",12
"DW2020_e1","DW2020_e1_31","SCHOOL",1,"NoDemandInstructions",6,653.5262,"Include",13
"DW2020_e1","DW2020_e1_31","POWER",1,"NoDemandInstructions",6,976.3271,"Include",14
"DW2020_e1","DW2020_e1_31","NUMBERS",1,"NoDemandInstructions",1,831.2776,"Include",15
"DW2020_e1","DW2020_e1_31","RUNNING",1,"NoDemandInstructions",6,1067.744,"Include",16
"DW2020_e1","DW2020_e1_31","CAR",1,"NoDemandInstructions",6,902.3034,"Include",17
"DW2020_e1","DW2020_e1_31","BALL",0,"NoDemandInstructions",1,1120.807,"Include",18
"DW2020_e1","DW2020_e1_31","VIEW",0,"NoDemandInstructions",1,1097.345,"Include",19
"DW2020_e1","DW2020_e1_31","STANDARD",0,"NoDemandInstructions",6,818.1204,"Include",20
"DW2020_e1","DW2020_e1_31","COURSE",1,"NoDemandInstructions",1,639.2773,"Include",21
"DW2020_e1","DW2020_e1_31","QUALITY",0,"NoDemandInstructions",1,716.9621,"Include",22
"DW2020_e1","DW2020_e1_31","INSIDE",1,"NoDemandInstructions",1,636.6739,"Include",23
"DW2020_e1","DW2020_e1_31","FEELING",1,"NoDemandInstructions",1,873.8234,"Include",24
"DW2020_e1","DW2020_e1_31","STANDARDS",1,"NoDemandInstructions",6,1019.505,"Include",25
"DW2020_e1","DW2020_e1_31","SECTION",1,"NoDemandInstructions",6,777.0002,"Include",26
"DW2020_e1","DW2020_e1_31","CHANCE",0,"NoDemandInstructions",1,857.6195,"Include",27
"DW2020_e1","DW2020_e1_31","TRADE",0,"NoDemandInstructions",1,1166.202,"Include",28
"DW2020_e1","DW2020_e1_31","OUTSIDE",1,"NoDemandInstructions",1,939.3067,"Include",29
"DW2020_e1","DW2020_e1_31","MOMENT",0,"NoDemandInstructions",1,1523.424,"Include",30
"DW2020_e1","DW2020_e1_31","BODY",1,"NoDemandInstructions",6,1091.091,"Include",31
"DW2020_e1","DW2020_e1_31","COMPANY",0,"NoDemandInstructions",2,1635.069,"Include",32
"DW2020_e1","DW2020_e1_31","MEANING",0,"NoDemandInstructions",2,1015.666,"Include",33
"DW2020_e1","DW2020_e1_31","LOCAL",1,"NoDemandInstructions",6,1210.906,"Include",34
"DW2020_e1","DW2020_e1_31","THING",1,"NoDemandInstructions",6,749.3414,"Include",35
"DW2020_e1","DW2020_e1_31","INCOME",0,"NoDemandInstructions",1,1388.54,"Include",36
"DW2020_e1","DW2020_e1_31","SECRETARY",0,"NoDemandInstructions",1,1120.508,"Include",37
"DW2020_e1","DW2020_e1_31","WELL",0,"NoDemandInstructions",2,1744.354,"Include",38
"DW2020_e1","DW2020_e1_31","RADIO",0,"NoDemandInstructions",1,2381.768,"Include",39
"DW2020_e1","DW2020_e1_31","DECISION",0,"NoDemandInstructions",1,4130.022,"Include",40
"DW2020_e1","DW2020_e1_31","HEALTH",0,"NoDemandInstructions",1,1188.028,"Include",41
"DW2020_e1","DW2020_e1_31","CUT",0,"NoDemandInstructions",1,1393.703,"Include",42
"DW2020_e1","DW2020_e1_31","GOVERNMENT",1,"NoDemandInstructions",6,861.9286,"Include",43
"DW2020_e1","DW2020_e1_31","PROPERTY",1,"NoDemandInstructions",2,2800.371,"Include",44
"DW2020_e1","DW2020_e1_31","DOOR",1,"NoDemandInstructions",2,1619.615,"Include",45
"DW2020_e1","DW2020_e1_31","EIGHT",0,"NoDemandInstructions",1,999.3908,"Include",46
"DW2020_e1","DW2020_e1_31","COMMITTEE",0,"NoDemandInstructions",1,723.9655,"Include",47
"DW2020_e1","DW2020_e1_31","QUESTION",1,"NoDemandInstructions",6,796.8801,"Include",48
"DW2020_e1","DW2020_e1_31","EXPERIMENT",0,"NoDemandInstructions",1,1122.738,"Include",49
"DW2020_e1","DW2020_e1_31","PROGRAM",0,"NoDemandInstructions",2,1763.401,"Include",50
"DW2020_e1","DW2020_e1_31","FAITH",0,"NoDemandInstructions",1,1199.318,"Include",51
"DW2020_e1","DW2020_e1_31","FOOD",0,"NoDemandInstructions",1,756.965,"Include",52
"DW2020_e1","DW2020_e1_31","CENTURY",1,"NoDemandInstructions",1,587.6789,"Include",53
"DW2020_e1","DW2020_e1_31","LEVEL",1,"NoDemandInstructions",6,978.3343,"Include",54
"DW2020_e1","DW2020_e1_31","DATA",1,"NoDemandInstructions",5,1464.77,"Include",55
"DW2020_e1","DW2020_e1_31","DISTANCE",1,"NoDemandInstructions",6,1009.949,"Include",56
"DW2020_e1","DW2020_e1_31","THINGS",1,"NoDemandInstructions",5,2934.056,"Include",57
"DW2020_e1","DW2020_e1_31","STUDENT",1,"NoDemandInstructions",6,748.0475,"Include",58
"DW2020_e1","DW2020_e1_31","TREATMENT",0,"NoDemandInstructions",2,2339.022,"Include",59
"DW2020_e1","DW2020_e1_31","COURT",0,"NoDemandInstructions",1,2408.196,"Include",60
"DW2020_e1","DW2020_e1_31","WEST",1,"NoDemandInstructions",1,1425.168,"Include",61
"DW2020_e1","DW2020_e1_31","INTEREST",1,"NoDemandInstructions",1,1168.225,"Include",62
"DW2020_e1","DW2020_e1_31","ORGANIZATION",1,"NoDemandInstructions",1,1302.824,"Include",63
"DW2020_e1","DW2020_e1_31","INFLUENCE",0,"NoDemandInstructions",1,768.2873,"Include",64
"DW2020_e1","DW2020_e1_31","COLLEGE",0,"NoDemandInstructions",1,1078.803,"Include",65
"DW2020_e1","DW2020_e1_31","ISSUE",1,"NoDemandInstructions",6,944.7878,"Include",66
"DW2020_e1","DW2020_e1_31","SYSTEM",0,"NoDemandInstructions",2,1208.546,"Include",67
"DW2020_e1","DW2020_e1_31","POLICY",1,"NoDemandInstructions",5,1870.323,"Include",68
"DW2020_e1","DW2020_e1_31","POLICE",0,"NoDemandInstructions",1,2177.472,"Include",69
"DW2020_e1","DW2020_e1_31","RESPONSIBILITY",1,"NoDemandInstructions",6,1382.741,"Include",70
"DW2020_e1","DW2020_e1_31","SCENE",0,"NoDemandInstructions",1,955.6263,"Include",71
"DW2020_e1","DW2020_e1_31","VALUES",1,"NoDemandInstructions",3,4378.415,"Include",72
"DW2020_e1","DW2020_e1_31","FIRE",0,"NoDemandInstructions",1,1004.853,"Include",73
"DW2020_e1","DW2020_e1_31","SPIRIT",1,"NoDemandInstructions",4,2042.148,"Include",74
"DW2020_e1","DW2020_e1_31","STREET",0,"NoDemandInstructions",2,1716.976,"Include",75
"DW2020_e1","DW2020_e1_31","MEAN",1,"NoDemandInstructions",6,1253.916,"Include",76
"DW2020_e1","DW2020_e1_31","SOUTH",1,"NoDemandInstructions",2,1080.866,"Include",77
"DW2020_e1","DW2020_e1_31","MONEY",1,"NoDemandInstructions",6,819.0512,"Include",78
"DW2020_e1","DW2020_e1_31","FIGURE",1,"NoDemandInstructions",5,2168.29,"Include",79
"DW2020_e1","DW2020_e1_31","STANDING",0,"NoDemandInstructions",1,3411.944,"Include",80
"DW2020_e1","DW2020_e1_31","UNION",0,"NoDemandInstructions",1,868.7932,"Include",81
"DW2020_e1","DW2020_e1_31","TOTAL",0,"NoDemandInstructions",1,631.2203,"Include",82
"DW2020_e1","DW2020_e1_31","WORLD",0,"NoDemandInstructions",1,796.0261,"Include",83
"DW2020_e1","DW2020_e1_31","PERFORMANCE",0,"NoDemandInstructions",4,1704.654,"Include",84
"DW2020_e1","DW2020_e1_31","PLAN",0,"NoDemandInstructions",1,983.9118,"Include",85
"DW2020_e1","DW2020_e1_31","OPPORTUNITY",1,"NoDemandInstructions",2,1796.241,"Include",86
"DW2020_e1","DW2020_e1_31","BUILDING",1,"NoDemandInstructions",6,1007.312,"Include",87
"DW2020_e1","DW2020_e1_31","SON",0,"NoDemandInstructions",1,940.7815,"Include",88
"DW2020_e1","DW2020_e1_31","CONGRESS",1,"NoDemandInstructions",4,1970.4,"Include",89
"DW2020_e1","DW2020_e1_31","STEPS",0,"NoDemandInstructions",1,973.9824,"Include",90
"DW2020_e1","DW2020_e1_31","HALL",1,"NoDemandInstructions",6,939.5654,"Include",91
"DW2020_e1","DW2020_e1_31","FACE",1,"NoDemandInstructions",6,667.0726,"Include",92
"DW2020_e1","DW2020_e1_31","DATE",0,"NoDemandInstructions",2,1591.772,"Include",93
"DW2020_e1","DW2020_e1_31","CHURCH",0,"NoDemandInstructions",1,915.5968,"Include",94
"DW2020_e1","DW2020_e1_31","BIT",1,"NoDemandInstructions",1,788.4784,"Include",95
"DW2020_e1","DW2020_e1_31","THREE",0,"NoDemandInstructions",1,803.0875,"Include",96
"DW2020_e1","DW2020_e1_31","LAND",1,"NoDemandInstructions",6,823.6774,"Include",97
"DW2020_e1","DW2020_e1_31","UNDERSTANDING",1,"NoDemandInstructions",6,914.6693,"Include",98
"DW2020_e1","DW2020_e1_31","WRITING",1,"NoDemandInstructions",2,2460.379,"Include",99
"DW2020_e1","DW2020_e1_31","JUSTICE",0,"NoDemandInstructions",1,1299.64,"Include",100
"DW2020_e1","DW2020_e1_31","ATTITUDE",1,"NoDemandInstructions",2,1578.424,"Include",101
"DW2020_e1","DW2020_e1_31","KINGDOM",0,"NoDemandInstructions",1,1280.29,"Include",102
"DW2020_e1","DW2020_e1_31","PLANE",1,"NoDemandInstructions",1,665.9657,"Include",103
"DW2020_e1","DW2020_e1_31","CONSIDER",1,"NoDemandInstructions",1,507.0985,"Include",104
"DW2020_e1","DW2020_e1_31","BOARD",1,"NoDemandInstructions",1,669.7389,"Include",105
"DW2020_e1","DW2020_e1_31","BEING",1,"NoDemandInstructions",6,1047.74,"Include",106
"DW2020_e1","DW2020_e1_31","AIR",1,"NoDemandInstructions",1,738.3399,"Include",107
"DW2020_e1","DW2020_e1_31","PROCESS",1,"NoDemandInstructions",5,2226.42,"Include",108
"DW2020_e1","DW2020_e1_31","CLUB",0,"NoDemandInstructions",1,3390.228,"Include",109
"DW2020_e1","DW2020_e1_31","PICTURE",0,"NoDemandInstructions",3,5076.223,"Include",110
"DW2020_e1","DW2020_e1_31","DEPARTMENT",1,"NoDemandInstructions",5,1494.371,"Include",111
"DW2020_e1","DW2020_e1_31","ACTIVITY",1,"NoDemandInstructions",2,1302.242,"Include",112
"DW2020_e1","DW2020_e1_31","GROUP",0,"NoDemandInstructions",2,1485.751,"Include",113
"DW2020_e1","DW2020_e1_31","CHARACTER",0,"NoDemandInstructions",4,2087.142,"Include",114
"DW2020_e1","DW2020_e1_31","WHITE",1,"NoDemandInstructions",1,847.0332,"Include",115
"DW2020_e1","DW2020_e1_31","FRONT",1,"NoDemandInstructions",1,873.9326,"Include",116
"DW2020_e1","DW2020_e1_31","TEST",1,"NoDemandInstructions",2,1507.797,"Include",117
"DW2020_e1","DW2020_e1_31","PRESENT",0,"NoDemandInstructions",3,3332.478,"Include",118
"DW2020_e1","DW2020_e1_31","RANGE",0,"NoDemandInstructions",1,1656.701,"Include",119
"DW2020_e1","DW2020_e1_31","OFFICE",0,"NoDemandInstructions",3,1842.871,"Include",120
"DW2020_e1","DW2020_e1_31","COUNTRY",0,"NoDemandInstructions",2,1293.4,"Include",121
"DW2020_e1","DW2020_e1_31","HISTORY",0,"NoDemandInstructions",1,820.751,"Include",122
"DW2020_e1","DW2020_e1_31","GUN",0,"NoDemandInstructions",1,738.1272,"Include",123
"DW2020_e1","DW2020_e1_31","BILL",0,"NoDemandInstructions",1,1002.16,"Include",124
