"exp","id","isold","condition1","condition2","rating","RT","excluding"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,995,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",8,1193,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,1017,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",3,1499,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",1,1456,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",3,1967,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",3,713,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",3,1271,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",8,1007,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",6,3714,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,945,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",8,1360,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",8,674,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",5,1846,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",5,596,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",5,1293,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",8,1235,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",5,1958,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,1011,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,958,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",1,779,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,1653,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,1228,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,930,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",8,1224,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",8,674,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",8,581,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,1931,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",8,709,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",8,1230,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",6,1985,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",1,953,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",6,957,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,1041,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,1150,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",4,1603,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",1,2056,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,1290,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,860,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",8,852,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",5,1969,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",8,1026,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,701,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",1,739,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",5,4990,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,2660,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,744,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",7,1707,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",1,1254,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,1642,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,953,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,1530,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,2741,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,1433,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",1,1066,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",7,1537,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,860,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",1,876,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",8,1189,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,1146,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,1445,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,1046,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",8,934,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",8,689,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",8,715,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,2419,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",8,1077,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",7,1133,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",7,1242,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,991,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",5,1417,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,801,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",1,1116,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,621,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",8,1630,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",7,1064,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",8,968,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",5,1191,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",7,817,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,678,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,736,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,736,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",8,980,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",7,1908,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",7,1037,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",7,735,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,627,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,663,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",7,1750,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",8,1084,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",7,1579,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,1553,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,667,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,895,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,1522,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",8,2420,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",7,1133,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,620,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,1150,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",8,983,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,1002,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,670,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,760,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,648,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,1704,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,906,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",7,1274,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,870,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,944,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,1111,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,690,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",7,917,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,442,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",5,2834,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",5,967,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",5,1803,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,1011,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","LowF",1,923,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,644,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",7,3232,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",7,1111,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,3368,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",7,654,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,670,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,852,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",7,836,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","LowF",1,674,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",4,2431,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",7,2976,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","LowF",1,833,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,1669,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Long","HighF",7,1282,"Include"
"GKH1999_e1","GKH1999_e1_1",1,"Short","HighF",7,1614,"Include"
"GKH1999_e1","GKH1999_e1_1",0,"New","HighF",1,856,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",2,2573,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",2,1312,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,2497,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",6,4164,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,2040,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,2121,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,2874,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",5,3103,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",4,1501,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,1313,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",8,2191,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2596,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,3057,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",6,1722,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",8,1985,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,1853,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,2059,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",6,3718,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",2,1924,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",3,1549,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,1877,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1617,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1664,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",7,1421,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",6,2748,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,948,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",5,3266,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,1397,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,867,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1436,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,3197,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1130,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,781,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1896,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,874,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",5,1641,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1293,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",8,1839,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",6,3262,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2364,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",6,1884,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1238,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,4596,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1641,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,1328,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",6,2630,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,1877,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",5,1479,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",5,1734,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1270,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,922,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,759,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1269,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",5,898,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,829,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1130,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,1281,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,2370,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,979,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",6,2634,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,921,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",5,1837,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",5,1409,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,944,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",5,1362,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1014,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1073,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,963,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1153,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1049,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",8,1838,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",6,3974,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",6,3936,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2183,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",5,6494,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2245,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,2361,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,1119,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",5,3853,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1119,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,3754,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,1657,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,751,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",6,1702,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,1946,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",5,1223,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,1107,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,1432,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",4,944,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,851,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,1548,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",4,4287,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",6,2558,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",5,4156,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1130,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",3,1383,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,5546,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",5,2663,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,2709,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,1406,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,853,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1030,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,3598,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",5,1942,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",5,1664,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",6,1977,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,2528,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,1503,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",5,1413,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,2198,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,1003,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,913,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",6,1961,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,2539,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,2620,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,956,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,2082,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,3639,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,4083,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",6,1978,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",7,990,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",6,1459,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,3061,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,910,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,2949,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,3061,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,3382,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,898,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1733,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,1409,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1455,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",5,2709,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,3290,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",4,1873,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",4,689,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",8,1444,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,2942,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,3828,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",3,2451,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",2,1433,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2871,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,5146,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,712,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,665,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,1142,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,3220,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,2144,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",7,4326,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",6,4768,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1239,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,1926,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",4,1478,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",2,3820,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",7,2566,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,1611,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",6,1799,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,2318,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,3823,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,1174,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",2,1572,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,2504,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",8,1676,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,6036,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,4728,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",4,1292,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",5,1780,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",4,2035,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",6,1374,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,2698,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,3781,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2152,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1966,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,1847,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",7,3119,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",6,2678,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,2600,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",3,1545,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",7,1447,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",6,1776,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,1946,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",8,1931,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",6,1517,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,1460,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",5,5337,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,1940,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,1759,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1854,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",4,4125,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,1038,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",5,2338,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,5704,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",2,2078,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",7,2043,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",6,1424,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,1509,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","LowF",8,1676,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",3,4172,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,2200,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,2272,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,1617,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",7,2070,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",6,2562,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","LowF",4,3363,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",3,1127,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,1831,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",5,1501,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","HighF",4,2918,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",4,968,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Long","LowF",3,965,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",7,2353,"Include"
"GKH1999_e1","GKH1999_e1_4",0,"New","HighF",5,7031,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",8,2047,"Include"
"GKH1999_e1","GKH1999_e1_4",1,"Short","HighF",5,3107,"Include"
